index,keyword_text,esi_1_count,esi_2_count,esi_3_count,esi_4_count,esi_5_count,sample_size,haf,mode_esi_raw,base_esi,is_red_flag,risk_tier,resource_estimate,high_acuity_pct
11838,mania,4,140,35,1,0,180,0.8,2,2,True,high,3,80.0
9734,l testicular pain,1,81,90,7,0,179,0.4581005586592179,3,2,True,high,3,45.81
15194,r hand laceration,3,16,104,55,1,179,0.10614525139664804,3,3,False,mode_based,2,10.61
15851,r testicular pain,2,89,83,2,0,176,0.5170454545454546,2,2,True,high,3,51.7
2878,buttock pain,2,15,134,24,0,175,0.09714285714285714,3,3,False,mode_based,2,9.71
17611,ruq pain,3,20,152,0,0,175,0.13142857142857142,3,3,False,mode_based,2,13.14
7274,hand laceration,1,16,77,78,2,174,0.09770114942528736,4,4,False,mode_based,1,9.77
21312,wound check,4,10,97,56,6,173,0.08092485549132948,3,3,False,mode_based,2,8.09
15886,r thumb injury,0,18,81,72,1,172,0.10465116279069768,3,3,False,mode_based,2,10.47
13979,penile pain,2,22,118,30,0,172,0.13953488372093023,3,3,False,mode_based,2,13.95
6594,food bolus,3,90,78,0,0,171,0.543859649122807,2,2,True,high,3,54.39
12735,needlestick,5,89,53,23,1,171,0.5497076023391813,2,2,True,high,3,54.97
17017,right knee pain,0,2,116,48,1,167,0.011976047904191617,3,3,False,mode_based,2,1.2
18730,sickle cell crisis,1,60,103,0,0,164,0.3719512195121951,3,3,False,moderate,2,37.2
9293,l finger injury,1,19,90,52,1,163,0.12269938650306748,3,3,False,mode_based,2,12.27
9868,labor,25,131,7,0,0,163,0.9570552147239264,2,2,True,high,3,95.71
7359,head bleed,37,120,5,0,0,162,0.9691358024691358,2,2,True,high,3,96.91
10690,left leg pain,2,14,134,10,1,161,0.09937888198757763,3,3,False,mode_based,2,9.94
12600,near syncope,7,76,77,1,0,161,0.515527950310559,3,2,True,high,3,51.55
8942,kidney stone,2,30,128,1,0,161,0.19875776397515527,3,3,False,mode_based,2,19.88
507,abnl labs,10,79,72,0,0,161,0.5527950310559007,2,2,True,high,3,55.28
19313,suicide attempt,17,140,3,0,0,160,0.98125,2,2,True,high,3,98.12
12058,migraine,2,18,136,3,0,159,0.12578616352201258,3,3,False,mode_based,2,12.58
2911,c p,2,144,11,0,0,157,0.9299363057324841,2,2,True,high,3,92.99
15039,r finger injury,0,15,86,54,2,157,0.09554140127388536,3,3,False,mode_based,2,9.55
15974,rabies vaccine,0,2,19,120,16,157,0.012738853503184714,4,4,False,mode_based,1,1.27
9766,l thumb injury,0,10,88,54,2,154,0.06493506493506493,3,3,False,mode_based,2,6.49
8603,inguinal pain,2,33,111,8,0,154,0.22727272727272727,3,3,False,mode_based,2,22.73
15887,r thumb laceration,0,6,74,73,0,153,0.0392156862745098,3,3,False,mode_based,2,3.92
9105,l breast pain,1,12,125,12,0,150,0.08666666666666667,3,3,False,mode_based,2,8.67
15010,r facial droop,33,98,18,0,0,149,0.8791946308724832,2,2,True,high,3,87.92
12305,myalgia,2,19,122,6,0,149,0.14093959731543623,3,3,False,mode_based,2,14.09
2733,breast pain,0,12,119,15,0,146,0.0821917808219178,3,3,False,mode_based,2,8.22
6154,femur fracture,4,78,64,0,0,146,0.5616438356164384,2,2,True,high,3,56.16
11356,llq pain,1,20,124,0,0,145,0.14482758620689656,3,3,False,mode_based,2,14.48
13764,palpitations irregular heart beat,23,64,57,0,0,144,0.6041666666666666,2,2,True,high,3,60.42
13923,pedal edema,4,80,58,1,0,143,0.5874125874125874,2,2,True,high,3,58.74
7078,gib,21,111,11,0,0,143,0.9230769230769231,2,2,True,high,3,92.31
12197,ms changes,44,78,21,0,0,143,0.8531468531468531,2,2,True,high,3,85.31
13280,od,41,94,8,0,0,143,0.9440559440559441,2,2,True,high,3,94.41
5597,eye redness,1,4,60,69,8,142,0.035211267605633804,4,4,False,mode_based,1,3.52
5524,exposure,6,68,47,20,1,142,0.5211267605633803,2,2,True,high,3,52.11
20666,vag bleeding,3,30,107,1,0,141,0.23404255319148937,3,3,False,mode_based,2,23.4
9404,l hand numbness,13,70,50,7,0,140,0.5928571428571429,2,2,True,high,3,59.29
14178,pleuritic chest pain,2,50,87,1,0,140,0.37142857142857144,3,3,False,moderate,2,37.14
10640,left knee pain,2,4,91,42,0,139,0.04316546762589928,3,3,False,mode_based,2,4.32
15353,r leg numbness,8,68,60,3,0,139,0.5467625899280576,2,2,True,high,3,54.68
1060,altered ms,64,55,20,0,0,139,0.8561151079136691,1,2,True,high,3,85.61
8025,htn,4,56,78,0,0,138,0.43478260869565216,3,2,True,high,3,43.48
15305,r knee swelling,0,12,109,17,0,138,0.08695652173913043,3,3,False,mode_based,2,8.7
7967,hip fracture,4,58,75,0,0,137,0.45255474452554745,3,2,True,high,3,45.26
10916,left sided chest pain,1,64,70,1,0,136,0.47794117647058826,3,2,True,high,3,47.79
15366,r leg redness,1,9,122,1,0,133,0.07518796992481203,3,3,False,mode_based,2,7.52
19428,swelling,3,20,103,7,0,133,0.17293233082706766,3,3,False,mode_based,2,17.29
2515,blood in stool melena,4,93,35,0,0,132,0.7348484848484849,2,2,True,high,3,73.48
8919,jtube,1,9,110,10,1,131,0.07633587786259542,3,3,False,mode_based,2,7.63
7282,hand pain,1,12,86,31,1,131,0.09923664122137404,3,3,False,mode_based,2,9.92
5206,ekg changes,14,103,14,0,0,131,0.8931297709923665,2,2,True,high,3,89.31
5313,elevated wbc,5,73,52,1,0,131,0.5954198473282443,2,2,True,high,3,59.54
9295,l finger laceration,0,6,54,70,0,130,0.046153846153846156,4,4,False,mode_based,1,4.62
19089,stemi,120,10,0,0,0,130,1.0,1,2,True,high,3,100.0
6898,ftt,8,34,88,0,0,130,0.3230769230769231,3,3,False,moderate,2,32.31
20014,tongue swelling,45,63,19,1,0,128,0.84375,2,2,True,high,3,84.38
12244,multiple complaints,2,14,105,6,0,127,0.12598425196850394,3,3,False,mode_based,2,12.6
8163,hyponatremia,3,83,40,0,0,126,0.6825396825396826,2,2,True,high,3,68.25
17058,right leg pain,2,14,96,13,0,125,0.128,3,3,False,mode_based,2,12.8
8046,human bite,1,20,70,33,1,125,0.168,3,3,False,mode_based,2,16.8
642,abnormal ultrasound,0,50,75,0,0,125,0.4,3,2,True,high,3,40.0
649,abnormal xray,1,49,68,5,0,123,0.4065040650406504,3,2,True,high,3,40.65
1286,arm numbness,20,52,48,2,0,122,0.5901639344262295,2,2,True,high,3,59.02
9276,l facial swelling,3,22,87,9,0,121,0.2066115702479339,3,3,False,mode_based,2,20.66
14985,r eye swelling,0,23,64,33,1,121,0.19008264462809918,3,3,False,mode_based,2,19.01
17253,right sided chest pain,1,44,75,0,0,120,0.375,3,3,False,moderate,2,37.5
9543,l leg redness,1,11,106,2,0,120,0.1,3,3,False,mode_based,2,10.0
1406,ataxia,15,67,37,0,0,119,0.6890756302521008,2,2,True,high,3,68.91
20569,urinary tract infection complaints,2,7,91,19,0,119,0.07563025210084033,3,3,False,mode_based,2,7.56
19055,stab wound,79,30,10,0,0,119,0.9159663865546218,1,2,True,high,3,91.6
16350,requesting detox,2,13,99,4,0,118,0.1271186440677966,3,3,False,mode_based,2,12.71
9937,laceration puncture,0,5,62,50,1,118,0.0423728813559322,3,3,False,mode_based,2,4.24
1512,b foot pain,1,11,82,24,0,118,0.1016949152542373,3,3,False,mode_based,2,10.17
15412,r neck pain,1,21,75,21,0,118,0.1864406779661017,3,3,False,mode_based,2,18.64
9073,l arm weakness,25,63,28,1,0,117,0.7521367521367521,2,2,True,high,3,75.21
3536,chest tightness,2,72,43,0,0,117,0.6324786324786325,2,2,True,high,3,63.25
9237,l eye swelling,1,19,58,38,1,117,0.17094017094017094,3,3,False,mode_based,2,17.09
21004,weak,11,46,58,1,0,116,0.49137931034482757,3,2,True,high,3,49.14
4876,dka,18,92,6,0,0,116,0.9482758620689655,2,2,True,high,3,94.83
1031,altered level consciousness,48,58,9,0,0,115,0.9217391304347826,2,2,True,high,3,92.17
9488,l knee swelling,0,6,101,7,0,114,0.05263157894736842,3,3,False,mode_based,2,5.26
14862,r breast pain,0,4,94,15,0,113,0.035398230088495575,3,3,False,mode_based,2,3.54
16886,right foot pain,1,5,64,43,0,113,0.05309734513274336,3,3,False,mode_based,2,5.31
9284,l femur fracture,4,65,44,0,0,113,0.6106194690265486,2,2,True,high,3,61.06
9042,l arm injury,1,25,73,13,0,112,0.23214285714285715,3,3,False,mode_based,2,23.21
4537,difficulty ambulating,3,17,84,6,1,111,0.18018018018018017,3,3,False,mode_based,2,18.02
10183,left arm pain,1,27,75,7,0,110,0.2545454545454545,3,3,False,moderate,2,25.45
12356,nasal injury,0,10,70,30,0,110,0.09090909090909091,3,3,False,mode_based,2,9.09
7040,general weakness,9,49,51,0,0,109,0.5321100917431193,3,2,True,high,3,53.21
9581,l neck pain,0,15,74,20,0,109,0.13761467889908258,3,3,False,mode_based,2,13.76
1142,ankle pain,0,5,66,37,1,109,0.045871559633027525,3,3,False,mode_based,2,4.59
13739,palpatations,14,45,50,0,0,109,0.5412844036697247,3,2,True,high,3,54.13
14948,r eye,0,26,50,29,3,108,0.24074074074074073,3,3,False,mode_based,2,24.07
5287,elevated inr,3,69,35,0,0,107,0.6728971962616822,2,2,True,high,3,67.29
12444,nausea vomiting abdominal pain,4,21,81,0,0,106,0.2358490566037736,3,3,False,mode_based,2,23.58
10874,left shoulder pain,2,14,70,19,0,105,0.1523809523809524,3,3,False,mode_based,2,15.24
5556,eye,0,20,46,37,1,104,0.19230769230769232,3,3,False,mode_based,2,19.23
14810,r arm injury,1,14,71,17,0,103,0.14563106796116504,3,3,False,mode_based,2,14.56
15032,r femur fracture,3,55,45,0,0,103,0.5631067961165048,2,2,True,high,3,56.31
10479,left foot pain,1,2,54,46,0,103,0.02912621359223301,3,3,False,mode_based,2,2.91
15421,r numbness,16,59,27,0,0,102,0.7352941176470589,2,2,True,high,3,73.53
7208,gunshot wound,63,29,10,0,0,102,0.9019607843137255,1,2,True,high,3,90.2
14781,r ankle swelling,0,6,87,9,0,102,0.058823529411764705,3,3,False,mode_based,2,5.88
17215,right shoulder pain,1,11,75,13,1,101,0.1188118811881188,3,3,False,mode_based,2,11.88
2948,c2 fracture,7,85,8,0,0,100,0.92,2,2,True,high,3,92.0
6665,foreign body,0,34,46,19,1,100,0.34,3,3,False,moderate,2,34.0
14853,r back pain,0,12,75,13,0,100,0.12,3,3,False,mode_based,2,12.0
12942,neutropenia,2,83,15,0,0,100,0.85,2,2,True,high,3,85.0
1509,b flank pain,1,13,85,0,0,99,0.1414141414141414,3,3,False,mode_based,2,14.14
95,abcess,0,6,83,9,0,98,0.061224489795918366,3,3,False,mode_based,2,6.12
18491,sepsis,59,36,3,0,0,98,0.9693877551020408,1,2,True,high,3,96.94
3515,chest pressure,3,69,26,0,0,98,0.7346938775510204,2,2,True,high,3,73.47
13772,palps,12,47,39,0,0,98,0.6020408163265306,2,2,True,high,3,60.2
16978,right hip pain,1,5,82,9,0,97,0.061855670103092786,3,3,False,mode_based,2,6.19
3626,cholecystitis,4,29,63,0,0,96,0.34375,3,3,False,moderate,2,34.38
768,acute renal failure,4,68,24,0,0,96,0.75,2,2,True,high,3,75.0
9017,l ankle swelling,0,4,72,19,0,95,0.042105263157894736,3,3,False,mode_based,2,4.21
9271,l facial pain,0,12,72,10,1,95,0.12631578947368421,3,3,False,mode_based,2,12.63
5698,facial laceration,1,15,58,21,0,95,0.16842105263157894,3,3,False,mode_based,2,16.84
7280,hand numbness,10,36,48,0,0,94,0.48936170212765956,3,2,True,high,3,48.94
804,afib,20,57,17,0,0,94,0.8191489361702128,2,2,True,high,3,81.91
2668,bowel obstruction,2,43,49,0,0,94,0.4787234042553192,3,2,True,high,3,47.87
11079,leg laceration,1,8,54,29,1,93,0.0967741935483871,3,3,False,mode_based,2,9.68
10139,left ankle pain,0,2,51,40,0,93,0.021505376344086023,3,3,False,mode_based,2,2.15
18356,scrotal pain,2,29,58,3,0,92,0.33695652173913043,3,3,False,moderate,2,33.7
3454,chest pain shortness breath,9,62,19,0,1,91,0.7802197802197802,2,2,True,high,3,78.02
14980,r eye redness,0,3,40,44,4,91,0.03296703296703297,4,4,False,mode_based,1,3.3
20448,unwitnessed fall,11,50,30,0,0,91,0.6703296703296703,2,2,True,high,3,67.03
7423,head pain,3,22,61,5,0,91,0.27472527472527475,3,3,False,moderate,2,27.47
339,abdominal pain nausea vomiting,5,17,68,0,0,90,0.24444444444444444,3,3,False,mode_based,2,24.44
15889,r thumb pain,0,1,47,39,2,89,0.011235955056179775,3,3,False,mode_based,2,1.12
10599,left hip pain,1,5,77,6,0,89,0.06741573033707865,3,3,False,mode_based,2,6.74
7145,groin pain,1,13,70,5,0,89,0.15730337078651685,3,3,False,mode_based,2,15.73
15339,r leg cellulitis,1,14,71,2,0,88,0.17045454545454544,3,3,False,mode_based,2,17.05
1140,ankle injury,1,6,49,31,1,88,0.07954545454545454,3,3,False,mode_based,2,7.95
1530,b knee pain,1,4,57,24,1,87,0.05747126436781609,3,3,False,mode_based,2,5.75
9235,l eye redness,0,4,51,32,0,87,0.04597701149425287,3,3,False,mode_based,2,4.6
18054,s p mechanical fall,1,14,57,14,0,86,0.1744186046511628,3,3,False,mode_based,2,17.44
15041,r finger laceration,0,4,34,48,0,86,0.046511627906976744,4,4,False,mode_based,1,4.65
2562,blurred vision,21,31,34,0,0,86,0.6046511627906976,3,2,True,high,3,60.47
9788,l toe pain,0,3,45,37,0,85,0.03529411764705882,3,3,False,mode_based,2,3.53
16532,rib fracture,9,61,15,0,0,85,0.8235294117647058,2,2,True,high,3,82.35
15019,r facial pain,2,13,62,8,0,85,0.17647058823529413,3,3,False,mode_based,2,17.65
1146,ankle swelling,1,12,60,10,0,83,0.1566265060240964,3,3,False,mode_based,2,15.66
15196,r hand numbness,14,34,32,2,0,82,0.5853658536585366,2,2,True,high,3,58.54
15378,r leg weakness,9,36,36,1,0,82,0.5487804878048781,2,2,True,high,3,54.88
19650,t spine fracture,4,38,39,0,0,81,0.5185185185185185,3,2,True,high,3,51.85
998,allergic rxn,17,42,20,2,0,81,0.7283950617283951,2,2,True,high,3,72.84
4598,diplopia,3,58,20,0,0,81,0.7530864197530864,2,2,True,high,3,75.31
9510,l leg cellulitis,0,14,66,1,0,81,0.1728395061728395,3,3,False,mode_based,2,17.28
15043,r finger pain,0,5,55,21,0,81,0.06172839506172839,3,3,False,mode_based,2,6.17
19838,thrombocytopenia,1,52,28,0,0,81,0.654320987654321,2,2,True,high,3,65.43
12919,neuro deficit,27,46,7,0,0,80,0.9125,2,2,True,high,3,91.25
1341,ascites,0,43,37,0,0,80,0.5375,2,2,True,high,3,53.75
7189,gu,1,10,48,21,0,80,0.1375,3,3,False,mode_based,2,13.75
19394,svt,31,44,4,0,0,79,0.9493670886075949,2,2,True,high,3,94.94
19697,tachypnea,46,31,0,1,0,78,0.9871794871794872,1,2,True,high,3,98.72
1757,bat exposure,0,0,21,51,6,78,0.0,4,4,False,mode_based,1,0.0
6639,foot swelling,2,10,61,3,1,77,0.15584415584415584,3,3,False,mode_based,2,15.58
8254,icd,14,60,2,1,0,77,0.961038961038961,2,2,True,high,3,96.1
8901,joint pain,0,4,68,4,0,76,0.05263157894736842,3,3,False,mode_based,2,5.26
7830,hemodialysis,0,39,37,0,0,76,0.5131578947368421,2,2,True,high,3,51.32
1123,angioedema,31,42,3,0,0,76,0.9605263157894737,2,2,True,high,3,96.05
9299,l finger pain,0,3,39,32,1,75,0.04,3,3,False,mode_based,2,4.0
21381,wrist pain,0,4,53,17,1,75,0.05333333333333334,3,3,False,mode_based,2,5.33
19073,staples removal,0,0,9,46,20,75,0.0,4,4,False,mode_based,1,0.0
14069,peritonsillar abscess,0,36,38,0,0,74,0.4864864864864865,3,2,True,high,3,48.65
16591,right ankle pain,0,1,47,26,0,74,0.013513513513513514,3,3,False,mode_based,2,1.35
16625,right arm pain,2,6,48,17,1,74,0.10810810810810811,3,3,False,mode_based,2,10.81
14073,periumbilical pain,2,7,64,0,0,73,0.1232876712328767,3,3,False,mode_based,2,12.33
4261,decreased po intake,1,20,51,0,0,72,0.2916666666666667,3,3,False,moderate,2,29.17
11881,mci,4,37,28,3,0,72,0.5694444444444444,2,2,True,high,3,56.94
2201,bizarre behavior,4,53,14,1,0,72,0.7916666666666666,2,2,True,high,3,79.17
17723,s p cardiac arrest,61,11,0,0,0,72,1.0,1,2,True,high,3,100.0
16205,redness,1,4,60,7,0,72,0.06944444444444445,3,3,False,mode_based,2,6.94
14187,pna,10,30,32,0,0,72,0.5555555555555556,3,2,True,high,3,55.56
20614,urosepsis,28,40,3,0,0,71,0.9577464788732394,2,2,True,high,3,95.77
20694,vaginal bleed,0,21,49,0,0,70,0.3,3,3,False,moderate,2,30.0
6622,foot laceration,0,3,38,28,1,70,0.04285714285714286,3,3,False,mode_based,2,4.29
11944,medical device problem,1,11,51,7,0,70,0.17142857142857143,3,3,False,mode_based,2,17.14
4881,doe,3,46,21,0,0,70,0.7,2,2,True,high,3,70.0
9205,l eye,1,19,33,17,0,70,0.2857142857142857,3,3,False,moderate,2,28.57
6617,foot injury,1,2,41,22,3,69,0.043478260869565216,3,3,False,mode_based,2,4.35
7214,gyn,0,6,44,19,0,69,0.08695652173913043,3,3,False,mode_based,2,8.7
7199,gum bleeding,0,26,37,6,0,69,0.37681159420289856,3,3,False,moderate,2,37.68
13126,nose pain,0,3,39,25,1,68,0.04411764705882353,3,3,False,mode_based,2,4.41
9094,l back pain,1,10,45,12,0,68,0.16176470588235295,3,3,False,mode_based,2,16.18
10137,left ankle injury,0,4,20,43,0,67,0.05970149253731343,4,4,False,mode_based,1,5.97
20182,tremors,5,14,48,0,0,67,0.2835820895522388,3,3,False,moderate,2,28.36
9551,l leg weakness,3,39,25,0,0,67,0.6268656716417911,2,2,True,high,3,62.69
14658,pulseless foot,21,44,2,0,0,67,0.9701492537313433,2,2,True,high,3,97.01
1198,anxiety situational crisis,1,21,43,2,0,67,0.3283582089552239,3,3,False,moderate,2,32.84
11494,low hct,4,51,11,0,0,66,0.8333333333333334,2,2,True,high,3,83.33
2980,calf pain,3,15,46,2,0,66,0.2727272727272727,3,3,False,moderate,2,27.27
7912,hiccups,2,13,46,4,1,66,0.22727272727272727,3,3,False,mode_based,2,22.73
10752,left lower extremity pain pain,0,11,50,5,0,66,0.16666666666666666,3,3,False,mode_based,2,16.67
9853,lab request,0,4,15,41,6,66,0.06060606060606061,4,4,False,mode_based,1,6.06
17108,right lower extremity pain pain,1,6,52,7,0,66,0.10606060606060606,3,3,False,mode_based,2,10.61
5739,facial trauma,2,11,46,7,0,66,0.19696969696969696,3,3,False,mode_based,2,19.7
11390,loss consciousness,10,40,15,0,0,65,0.7692307692307693,2,2,True,high,3,76.92
3564,chf,9,44,12,0,0,65,0.8153846153846154,2,2,True,high,3,81.54
19859,thumb laceration,0,0,25,38,1,64,0.0,4,4,False,mode_based,1,0.0
166,abdominal cramping,2,7,55,0,0,64,0.140625,3,3,False,mode_based,2,14.06
9769,l thumb pain,0,2,35,27,0,64,0.03125,3,3,False,mode_based,2,3.12
11157,lethargic,10,35,19,0,0,64,0.703125,2,2,True,high,3,70.31
21155,weight gain,1,30,32,0,0,63,0.49206349206349204,3,2,True,high,3,49.21
21158,weight loss,0,13,50,0,0,63,0.20634920634920634,3,3,False,mode_based,2,20.63
15024,r facial swelling,0,13,43,7,0,63,0.20634920634920634,3,3,False,mode_based,2,20.63
20870,vomiting blood,9,41,12,0,0,62,0.8064516129032258,2,2,True,high,3,80.65
17734,s p chest pain,2,30,30,0,0,62,0.5161290322580645,2,2,True,high,3,51.61
15866,r thigh pain,1,7,43,11,0,62,0.12903225806451613,3,3,False,mode_based,2,12.9
9749,l thigh pain,0,5,40,17,0,62,0.08064516129032258,3,3,False,mode_based,2,8.06
9722,l spine fracture,2,34,26,0,0,62,0.5806451612903226,2,2,True,high,3,58.06
6583,foley insertion,1,1,46,13,1,62,0.03225806451612903,3,3,False,mode_based,2,3.23
8710,intubated,49,13,0,0,0,62,1.0,1,2,True,high,3,100.0
16588,right ankle injury,0,3,26,32,0,61,0.04918032786885246,4,4,False,mode_based,1,4.92
3302,chest discomfort,3,25,32,0,0,60,0.4666666666666667,3,2,True,high,3,46.67
1563,b leg weakness,1,26,33,0,0,60,0.45,3,2,True,high,3,45.0
9820,l wrist laceration,4,31,17,8,0,60,0.5833333333333334,2,2,True,high,3,58.33
6698,foreign body in throat,1,33,26,0,0,60,0.5666666666666667,2,2,True,high,3,56.67
4178,cyst,1,1,47,11,0,60,0.03333333333333333,3,3,False,mode_based,2,3.33
3755,coccyx pain,0,3,44,12,0,59,0.05084745762711865,3,3,False,mode_based,2,5.08
8724,iph,10,48,1,0,0,59,0.9830508474576272,2,2,True,high,3,98.31
1279,arm laceration,4,16,22,17,0,59,0.3389830508474576,3,3,False,moderate,2,33.9
7291,hand swelling,0,10,42,7,0,59,0.1694915254237288,3,3,False,mode_based,2,16.95
2298,bleeding fistula,5,30,24,0,0,59,0.5932203389830508,2,2,True,high,3,59.32
14348,post op,0,21,38,0,0,59,0.3559322033898305,3,3,False,moderate,2,35.59
18266,sa,6,51,1,0,0,58,0.9827586206896551,2,2,True,high,3,98.28
3602,chin laceration,0,1,36,20,1,58,0.017241379310344827,3,3,False,mode_based,2,1.72
14837,r arm weakness,9,36,13,0,0,58,0.7758620689655172,2,2,True,high,3,77.59
20058,tooth pain,0,0,21,33,4,58,0.0,4,4,False,mode_based,1,0.0
13874,passed out,3,28,27,0,0,58,0.5344827586206896,2,2,True,high,3,53.45
16939,right hand injury,0,2,32,22,1,57,0.03508771929824561,3,3,False,mode_based,2,3.51
19887,tib fib fracture,1,25,31,0,0,57,0.45614035087719296,3,2,True,high,3,45.61
4710,diverticulitis,1,15,41,0,0,57,0.2807017543859649,3,3,False,moderate,2,28.07
18444,seizures,6,24,27,0,0,57,0.5263157894736842,3,2,True,high,3,52.63
15656,r o stroke,36,17,4,0,0,57,0.9298245614035088,1,2,True,high,3,92.98
15739,r shoulder dislocation,1,33,22,1,0,57,0.5964912280701754,2,2,True,high,3,59.65
3760,code stroke,55,2,0,0,0,57,1.0,1,2,True,high,3,100.0
20953,vtach,22,34,0,0,0,56,1.0,2,2,True,high,3,100.0
7056,generalized weakness,3,19,34,0,0,56,0.39285714285714285,3,3,False,moderate,2,39.29
7453,head strike,0,22,29,4,0,55,0.4,3,2,True,high,3,40.0
7729,heart racing,10,14,31,0,0,55,0.43636363636363634,3,2,True,high,3,43.64
20161,trauma,49,5,1,0,0,55,0.9818181818181818,1,2,True,high,3,98.18
18847,smoke inhalation,6,27,22,0,0,55,0.6,2,2,True,high,3,60.0
15165,r groin pain,1,6,44,4,0,55,0.12727272727272726,3,3,False,mode_based,2,12.73
19877,tia,14,37,3,0,0,54,0.9444444444444444,2,2,True,high,3,94.44
15272,r jaw pain,0,9,41,4,0,54,0.16666666666666666,3,3,False,mode_based,2,16.67
15485,r o cva,29,23,2,0,0,54,0.9629629629629629,1,2,True,high,3,96.3
